,author_name,tag
10102,Tturbonegro,"['Others', 'Food_Brand']"
10103,Tucker2010,['Food_Brand']
10104,Turbosmommy,"['Bedding', 'Behavior_Play_Outside', 'Other_Animal_Food']"
10105,Tuushiro,"['Excretory_System', 'Dog_Family', 'Dog_Daily_Life']"
10106,Tweep,"['Others', 'Food_Brand']"
10107,TweetyNJ,['Food_Brand']
10108,Ty47,"['Mouth_Clean', 'Excretory_System', 'Dog_Film']"
10109,Tyler,['Allergy_Food']
10110,Urban1,"['Others', 'Food_Brand', 'Dog_Film']"
10111,VickyH,"['Other_Pets', 'Allergy_Food', 'Others', 'Dog_Daily_Life']"
10112,Violet01,['Allergy_Food']
10113,WB Dog Dad,"['Others', 'Food_Brand']"
10114,WalkWithMeCanine,"['Excretory_System', 'Others']"
10115,Warren Stormer,"['Others', 'Dog_Film', 'Training', 'Food_Brand', 'Discussion_Question']"
10116,WesS,"['Flying_Disc', 'Dog_Family', 'Collar', 'Training', 'Behavior_Play_Outside', 'Excretory_System', 'Accident']"
10117,Western Blot Reagents,['Food_Ingredient']
10118,WickedPink21,['Food_Ingredient']
10119,Wilm,['Allergy_Food']
10120,Winnipeg16,"['Mouth_Clean', 'Allergy_Food', 'Others']"
10121,Winston0212,['Food_Brand']
10122,Wolfshine,['Food_Brand']
10123,Ymurray14,['Food_Brand']
10124,YorkieLover,"['Excretory_System', 'Author_Interest']"
10125,YorkieOwned,['Food_Brand']
10126,Yorkienovice17,"['Excretory_System', 'Others', 'Dog_Daily_Life']"
10127,ZiggyDog,['Food_Brand']
10128,Zoe508,['Food_Brand']
10129,a new thought,['Food_Brand']
10130,abbygmariee,"['Behavior_Play_Outside', 'Others', 'Food_Brand']"
10131,aerolabb,['Other_Animal_Food']
10132,aggiec923,['Food_Ingredient']
10133,ajpslp,['Food_Brand']
10134,alf,['Food_Brand']
10135,alldogbiscuitrecipes,"['Allergy_Food', 'Meet_Memory']"
10136,alloush10,['Food_Brand']
10137,alpha,"['Others', 'Food_Brand']"
10138,amber2mutts,['Allergy_Food']
10139,amitapart,['Excretory_System']
10140,amoreslove,"['Allergy_Food', 'Others']"
10141,amy300792,['Food_Brand']
10142,anat,['Food_Ingredient']
10143,andrea1,"['Meet_Memory', 'Excretory_System', 'Train_Care']"
10144,angelac,['Food_Ingredient']
10145,anjolina,"['Other_Pets', 'Gear', 'Reinforcement_Train_Tip', 'Other_Animal_Food']"
10146,anning,['Food_Brand']
10147,apower47,['Food_Brand']
10148,arb117,['Food_Brand']
10149,arwinarwin,"['Bedding', 'Excretory_System', 'Meet_Memory']"
10150,audranar0904,"['Allergy_Food', 'Others']"
10151,audrasherman,['Food_Brand']
10152,aussiedorlover2690,"['Others', 'Food_Brand', 'Dog_Daily_Life']"
10153,avengedsevenfold,['Digestive_System']
10154,avie089,['Food_Brand']
10155,bam0027,['Food_Brand']
10156,bananabert032,"['Others', 'Accident', 'Food_Brand']"
10157,barkabout,"['Collar', 'Food_Brand']"
10158,bella1983,['Food_Brand']
10159,benniandthejets,"['Meet_Memory', 'Food_Brand']"
10160,bentleyfrenchie,['Food_Brand']
10161,bernadine,['Excretory_System']
10162,berniebee,['Food_Brand']
10163,bigdogworld,['Food_Brand']
10164,bilauta,"['Other_Pets', 'Food_Brand', 'Dog_Daily_Life']"
10165,biosop,"['Meet_Memory', 'Excretory_System', 'Others']"
10166,blackfish,"['Excretory_System', 'Reinforcement_Train_Tip', 'Others']"
10167,bltri,['Food_Brand']
10168,blubrd12,['Food_Brand']
10169,blue920,['Food_Brand']
10170,bnrommie02,"['Other_Pets', 'Mouth', 'Food_Brand']"
10171,bobbart,['Food_Brand']
10172,bossku69,['Excretory_System']
10173,boyasmom,['Allergy_Food']
10174,brandyb,"['Other_Animal_Food', 'Dog_Film']"
10175,bretty1984,"['Others', 'Food_Brand']"
10176,brianmc3,['Food_Brand']
10177,brimimaki,"['Others', 'Food_Brand']"
10178,brittney917,['Food_Brand']
10179,brockMazz,"['Allergy_Food', 'Others', 'Other_Pets', 'Train_Care', 'Mouth_Clean']"
10180,brooke,['Food_Brand']
10181,bryony,"['Allergy_Food', 'Grooming_Tools']"
10182,bubbleybliss,['Food_Brand']
10183,cadevan,"['Meet_Memory', 'Food_Brand']"
10184,campinggal,['Food_Brand']
10185,caninebffgurl,['Food_Brand']
10186,caninevideos,"['Mouth', 'Allergy_Food', 'Others']"
10187,carc138,"['Other_Pets', 'Others', 'Food_Brand']"
10188,cathy,"['Reinforcement_Train_Tip', 'Food_Brand']"
10189,cavritt,['Food_Brand']
10190,cayg118,"['Allergy_Food', 'Others']"
10191,cecilia,['Allergy_Food']
10192,chakyeons,['Food_Brand']
10193,charlesmaestas,['Allergy_Food']
10194,cheebamaster,['Excretory_System']
10195,cherii,"['Train_Care', 'Food_Brand', 'Others']"
10196,chicailover,"['Other_Pets', 'Allergy_Food']"
10197,chikita0831,['Allergy_Food']
10198,chileanborder,['Allergy_Food']
10199,christian,"['Excretory_System', 'Collar']"
10200,cindy13,['Food_Brand']
10201,cj9140,['Food_Brand']
10202,cjacky,['Food_Brand']
10203,cjandkelly1,['Food_Brand']
10204,cjkopack,['Excretory_System']
10205,ckad79,"['Others', 'Food_Brand', 'Dog_Daily_Life']"
10206,clarinho,['Food_Brand']
10207,collegekid,"['Collar', 'Meet_Memory', 'Others', 'Food_Brand']"
10208,commendthemoon,['Food_Brand']
10209,corkie65,['Allergy_Food']
10210,cory25,['Digestive_System']
10211,crawfordjasper,['Allergy_Food']
10212,csamantha11,"['Gear', 'Food_Brand', 'Training']"
10213,curlyfriez12,"['Mouth', 'Skin_Clean_Allergy', 'Others', 'Food_Brand']"
10214,daffodil,"['Dog_Family', 'Food_Brand']"
10215,dakota1820,"['Others', 'Food_Brand', 'Dog_Daily_Life']"
10216,dakotamarie,['Food_Brand']
10217,danrobbin,['Food_Brand']
10218,david,"['Gear', 'Food_Brand']"
10219,deustheproducer,"['Other_Pets', 'Others', 'Food_Brand']"
10220,devynnleighh,['Allergy_Food']
10221,dianao,"['Skin_Clean_Allergy', 'Excretory_System']"
10222,dianented,['Food_Brand']
10223,dmastery,['Other_Animal_Food']
10224,dmykins,['Excretory_System']
10225,dobermom,['Excretory_System']
10226,dobmaniac,['Other_Animal_Food']
10227,dogcratesstore,"['Reinforcement_Train_Tip', 'Food_Brand']"
10228,dogcrazy1089,['Food_Brand']
10229,doggiedaisy,['Food_Brand']
10230,doglover87,"['Meet_Memory', 'Excretory_System']"
10231,dogmom,['Food_Brand']
10232,dogprotector1,"['Allergy_Food', 'Color']"
10233,dogshowkid,"['Flying_Disc', 'Food_Brand']"
10234,dogsintraining,['Food_Brand']
10235,dogtalk246,"['Others', 'Food_Brand']"
10236,dogworld1009,"['Excretory_System', 'Dog_Film']"
10237,doodleMyNoodle,['Food_Brand']
10238,dormouse,['Food_Brand']
10239,dustinleeharrel,['Food_Brand']
10240,dvandesande,['Allergy_Food']
10241,edenorchards,"['Others', 'Food_Brand']"
10242,edgeco1,['Food_Brand']
10243,elinrachel,['Allergy_Food']
10244,elkie,"['Others', 'Food_Brand']"
10245,emac,"['Breed_Color', 'Food_Brand']"
10246,emmyk89,"['Allergy_Food', 'Others']"
10247,enh98,"['Breed_Color', 'Rare_Guide', 'Others', 'Food_Brand']"
10248,enola,['Food_Brand']
10249,eriin,"['Other_Pets', 'Other_Animal_Food', 'Accident', 'Emotion']"
10250,erik85,"['Excretory_System', 'Others']"
10251,esemkay,['Food_Brand']
10252,exile,"['Other_Pets', 'Excretory_System', 'Dog_Family', 'Emotion']"
10253,fanned,['Excretory_System']
10254,farmerbill,['Digestive_System']
10255,fido13,['Excretory_System']
10256,finakechi,"['Meet_Memory', 'Food_Brand']"
10257,fosterbean,['Food_Brand']
10258,frankiemcfarlandPCd,['Food_Ingredient']
10259,franzenc1,['Excretory_System']
10260,freemarx,"['Others', 'Food_Brand', 'Welcome_New_Partner']"
10261,frost hollow,['Digestive_System']
10262,gaile,['Food_Brand']
10263,garybedwell,['Digestive_System']
10264,gersgirl84,"['Allergy_Food', 'Others', 'Dog_Film', 'Mouth_Clean', 'Meet_Memory']"
10265,gfbuyer,['Allergy_Food']
10266,gigigramshaha,['Food_Brand']
10267,glassbaby7803,"['Food_Brand', 'Welcome_New_Partner']"
10268,glimmer,"['Dog_Family', 'Others', 'Behavior_Play_Outside', 'Food_Ingredient', 'Accident']"
10269,gq2021,"['Excretory_System', 'Dog_Film']"
10270,gsdkatie,['Food_Brand']
10271,gypsyclipper2020,"['Clothes', 'Allergy_Food', 'Accident']"
10272,gyzmo,"['Food_Brand', 'Emotion']"
10273,halblingefrau,"['Other_Pets', 'Food_Brand']"
10274,haleyfreese,['Excretory_System']
10275,hapipopo26,"['Mouth', 'Food_Brand']"
10276,harlequin1401,['Food_Brand']
10277,harry69,"['Reinforcement_Train_Tip', 'Other_Animal_Food', 'Dog_Film']"
10278,healy90,['Excretory_System']
10279,heathen3017,"['Dog_Family', 'Food_Brand']"
10280,heather99110,['Digestive_System']
10281,heathernm,['Food_Brand']
10282,heavenwolf13,['Food_Brand']
10283,hellopanda1413,['Food_Brand']
10284,herry123,['Food_Brand']
10285,higherstrung,['Food_Brand']
10286,hounddoghank,"['Others', 'Food_Brand']"
10287,howetechnical,"['Food_Ingredient', 'Others', 'Collar']"
10288,hromigab3,"['Color', 'Others', 'Digestive_System']"
10289,hunterdoodle,['Allergy_Food']
10290,igrifaldo82,['Food_Brand']
10291,iheartchickens,['Food_Brand']
10292,ilovetubby,['Food_Brand']
10293,inanti,['Food_Brand']
10294,ipetsupplies,['Excretory_System']
10295,irishred507,['Allergy_Food']
10296,jackiedao,['Excretory_System']
10297,jackiemew,"['Allergy_Food', 'Fierce_Dog', 'Color']"
10298,jacquelinejessica,"['Allergy_Food', 'Dog_Daily_Life']"
10299,jamgirl,['Food_Brand']
10300,jbcohen,"['Behavior_Play_Outside', 'Excretory_System']"
10301,jbryce,"['Mouth', 'Allergy_Food']"
10302,jcjakins,"['Excretory_System', 'Others']"
10303,jedimojeaux,"['Mouth', 'Train_Care', 'Grooming_Tools', 'Behavior_Play_Outside', 'Food_Brand', 'Welcome_New_Partner']"
10304,jeffrey0320,['Food_Brand']
10305,jemmabug,['Food_Brand']
10306,jennlynn2072,"['Meet_Memory', 'Food_Brand']"
10307,jennyp80,"['Allergy_Food', 'Dog_Family', 'Collar']"
10308,jennys,['Allergy_Food']
10309,jfett,['Food_Brand']
10310,jillnotgill,['Excretory_System']
10311,jiml,"['Food_Ingredient', 'Dog_Family']"
10312,jimmiddleton,['Other_Animal_Food']
10313,joe0412,"['Others', 'Food_Brand']"
10314,joesmailer,"['Dog_Family', 'Food_Brand']"
10315,joeybrown105,['Food_Brand']
10316,johnc847,['Food_Brand']
10317,jrehmer,['Other_Animal_Food']
10318,jsnelson6,['Excretory_System']
10319,jstevens,"['Collar', 'Food_Brand']"
10320,jubilee155,['Food_Brand']
10321,justauntb,"['Allergy_Food', 'Behavior_Play_Outside']"
10322,justjasmine,['Food_Brand']
10323,k98888,['Other_Animal_Food']
10324,k9largedogs,['Other_Animal_Food']
10325,kaeh96,"['Accident', 'Digestive_System']"
10326,kaligem,['Food_Brand']
10327,kara08,"['Others', 'Food_Brand', 'Welcome_New_Partner']"
10328,karugz,['Food_Brand']
10329,kasparsport,['Food_Brand']
10330,kate0219,['Food_Brand']
10331,katieh44,['Excretory_System']
10332,katrn05,['Food_Brand']
10333,kazkirk,"['Excretory_System', 'Emotion']"
10334,kbsrt410,"['Others', 'Food_Brand']"
10335,kcbea,['Food_Brand']
10336,keeks62,"['Mouth', 'Food_Brand']"
10337,kelpie,['Excretory_System']
10338,kemalertan,['Food_Brand']
10339,kenny1991,['Allergy_Food']
10340,kingnba6,['Excretory_System']
10341,kingpoop,['Allergy_Food']
10342,kitkat771,['Excretory_System']
10343,kittyfury,['Food_Brand']
10344,kluharper,['Food_Brand']
10345,kmayer,['Food_Brand']
10346,kmkaeberlein,"['Other_Pets', 'Breed_Color', 'Food_Brand']"
10347,kmmp,"['Others', 'Food_Brand']"
10348,kotry82,['Food_Brand']
10349,kp7,['Digestive_System']
10350,kris10bailey,['Food_Brand']
10351,kristieyocum85,['Excretory_System']
10352,ksinclair,['Food_Brand']
10353,kungz,"['Fierce_Dog', 'Food_Brand']"
10354,kyleclio197,"['Meet_Memory', 'Food_Brand']"
10355,lPP,['Allergy_Food']
10356,labradoodle,"['Others', 'Food_Brand']"
10357,ladybug1,['Excretory_System']
10358,ladybug13,['Food_Ingredient']
10359,lancybin,['Digestive_System']
10360,lanekone,['Food_Brand']
10361,lappleton404,"['Collar', 'Mouth', 'Others', 'Food_Brand']"
10362,lcindy,['Excretory_System']
10363,lexichae,['Food_Brand']
10364,lgoycoolea,"['Others', 'Food_Brand', 'Dog_Daily_Life']"
10365,lithuaniadogslover,['Food_Brand']
10366,littlejerryf1,['Food_Brand']
10367,littleleeloo,"['Food_Brand', 'Dog_Daily_Life']"
10368,lizzy275,"['Food_Ingredient', 'Gear', 'Others']"
10369,llmercll,['Allergy_Food']
10370,lombiak32,['Excretory_System']
10371,louise1608,"['Train_Care', 'Food_Brand', 'Others']"
10372,lray,['Food_Ingredient']
10373,ltilton,"['Allergy_Food', 'Gear', 'Author_Interest']"
10374,luciea,"['Excretory_System', 'Gear']"
10375,lucyharriet,['Food_Ingredient']
10376,luisaelizabeth89,"['Others', 'Food_Brand']"
10377,luvmyzoocrew,['Food_Brand']
10378,lwilcox,['Excretory_System']
10379,maggie and miss salad,['Food_Brand']
10380,malice,['Other_Animal_Food']
10381,manee,['Food_Brand']
10382,mariah1397,"['Others', 'Food_Brand', 'Dog_Film']"
10383,mariasmith,['Excretory_System']
10384,mariemm,['Other_Animal_Food']
10385,markman2008,['Other_Animal_Food']
10386,martinmy,['Excretory_System']
10387,martymonty,"['Accident', 'Food_Brand']"
10388,marvin s,"['Gear', 'Accident', 'Food_Brand', 'Others']"
10389,masterfrm,"['Dog_Family', 'Others', 'Digestive_System']"
10390,mberenis,"['Collar', 'Others', 'Food_Brand']"
10391,meefer,"['Other_Pets', 'Food_Brand', 'Dog_Giving']"
10392,meghanlw,['Food_Brand']
10393,melancholic,"['Excretory_System', 'Others']"
10394,micole66,"['Allergy_Food', 'Others']"
10395,mikachewie,"['Train_Care', 'Food_Brand', 'Others']"
10396,mikeb2000,['Food_Brand']
10397,milford,['Food_Brand']
10398,milyimpact,"['Gear', 'Other_Animal_Food']"
10399,minidoxies,"['Allergy_Food', 'Fierce_Dog']"
10400,minihorse927,"['Collar', 'Food_Brand']"
10401,missysmama,"['Collar', 'Others', 'Food_Brand', 'Dog_Giving']"
10402,misu3108,"['Mouth', 'Digestive_System']"
10403,mjl1297,['Other_Animal_Food']
10404,mkayius,['Allergy_Food']
10405,mkt802,['Excretory_System']
10406,mollywalker60,['Excretory_System']
10407,mom2three,['Food_Brand']
10408,moolovesme,"['Food_Ingredient', 'Others']"
10409,moore91,"['Other_Pets', 'Allergy_Food']"
10410,motocrista,['Food_Brand']
10411,mrman1212,['Allergy_Food']
10412,muttlover87,['Digestive_System']
10413,mydogdozer,"['Discussion_Question', 'Others', 'Food_Brand', 'Dog_Daily_Life']"
10414,mymalo,"['Allergy_Food', 'Meet_Memory', 'Others']"
10415,mysweetdogs,"['Other_Pets', 'Allergy_Food', 'Dog_Daily_Life', 'Condolences']"
10416,nainai0585,"['Allergy_Food', 'Others']"
10417,nasmiz,['Food_Ingredient']
10418,negiramen,"['Rare_Guide', 'Food_Brand']"
10419,neo,"['Excretory_System', 'Others']"
10420,nicholasGFX,"['Others', 'Food_Brand']"
10421,nikkih,"['Others', 'Food_Brand']"
10422,nutram1,['Excretory_System']
10423,nyancatmom,['Allergy_Food']
10424,nyxsyn,['Allergy_Food']
10425,oliver14,"['Behavior_Play_Outside', 'Fierce_Dog', 'Other_Animal_Food']"
10426,optimistikme,"['Others', 'Food_Brand']"
10427,oscillatewildly,"['Food_Ingredient', 'Others']"
10428,ovistomih,['Digestive_System']
10429,pacoparrot,"['Food_Brand', 'Dog_Daily_Life']"
10430,paode17,"['Others', 'Train_Care', 'Excretory_System', 'Bedding', 'Dog_Daily_Life']"
10431,pathrunner,"['Other_Pets', 'Excretory_System', 'Others']"
10432,paulo57509,['Food_Brand']
10433,pbbc518,"['Others', 'Food_Brand']"
10434,petcaredays,"['Others', 'Digestive_System']"
10435,petdiet,['Excretory_System']
10436,petdietdesigner,['Other_Animal_Food']
10437,petshoponline,['Excretory_System']
10438,petsworld,['Excretory_System']
10439,pezzapink,"['Food_Brand', 'Dog_Daily_Life']"
10440,pfeds,['Other_Animal_Food']
10441,pfylim,['Excretory_System']
10442,plummycakes24,['Food_Brand']
10443,pmini,"['Dog_Family', 'Excretory_System', 'Train_Care']"
10444,provencowgirl,"['Other_Pets', 'Allergy_Food', 'Others']"
10445,pudgey,['Food_Brand']
10446,punlork,['Allergy_Food']
10447,puppypaws,"['Other_Pets', 'Others', 'Food_Brand']"
10448,purbrookian,"['Rare_Guide', 'Allergy_Food']"
10449,pyrparent,['Excretory_System']
10450,quigz90,['Excretory_System']
10451,rascal2418,['Excretory_System']
10452,rea3454,['Food_Brand']
10453,rebelsgirl,['Food_Brand']
10454,relis,"['Excretory_System', 'Others']"
10455,remusrm,['Food_Ingredient']
10456,renogrimace,"['Mouth', 'Food_Ingredient']"
10457,renosmom,['Allergy_Food']
10458,rev,['Food_Ingredient']
10459,rica,"['Others', 'Food_Brand']"
10460,rightfit12,"['Others', 'Food_Brand', 'Training']"
10461,ritedog1,['Digestive_System']
10462,rocksteadyrose,['Digestive_System']
10463,rohit,['Allergy_Food']
10464,rojerronny,['Food_Ingredient']
10465,romeojuliet102,"['Food_Ingredient', 'Gear']"
10466,roothy,['Food_Ingredient']
10467,rosieosier,['Food_Brand']
10468,roxy14,['Excretory_System']
10469,roxyandbonnie,"['Collar', 'Others', 'Other_Pets', 'Food_Brand']"
10470,rpetros,['Allergy_Food']
10471,rrrrraine,"['Meet_Memory', 'Food_Brand']"
10472,rsnprocess,['Food_Brand']
10473,sam20e,['Food_Brand']
10474,samdou,['Allergy_Food']
10475,sandyy,['Allergy_Food']
10476,sapphir8,"['Collar', 'Train_Care', 'Food_Brand', 'Others']"
10477,sarah2788,['Excretory_System']
10478,scgamecock12,"['Others', 'Food_Brand']"
10479,scpnme,['Food_Brand']
10480,scwrl,['Digestive_System']
10481,seadog,"['Gear', 'Food_Brand', 'Others']"
10482,secretninja23,"['Others', 'Food_Brand']"
10483,shannel2596,"['Fierce_Dog', 'Food_Brand']"
10484,shanx8,"['Other_Pets', 'Allergy_Food', 'Collar']"
10485,shivamcgee,['Food_Brand']
10486,shmee,"['Dog_Daily_Life', 'Digestive_System']"
10487,shootsandshanks,['Food_Brand']
10488,shymarienez,['Food_Brand']
10489,sildona,['Allergy_Food']
10490,silyavski,"['Rare_Guide', 'Allergy_Food', 'Dog_Family']"
10491,sleepingsheep,"['Breed_Color', 'Dog_Challenge', 'Collar', 'Digestive_System', 'Others', 'Gear', 'Mouth_Clean', 'Behavior_Play_Outside']"
10492,smartestblonde,['Food_Brand']
10493,softgoldenboy,"['Behavior_Play_Outside', 'Others', 'Food_Brand']"
10494,sojusmom,['Other_Animal_Food']
10495,sophiebecky,['Food_Brand']
10496,soxchik,['Food_Brand']
10497,spartacus724,['Excretory_System']
10498,sperera,"['Behavior_Play_Outside', 'Excretory_System', 'Others']"
10499,spinningannie,['Food_Brand']
10500,spongebob,"['Discussion_Question', 'Food_Brand']"
10501,stapov,"['Behavior_Play_Outside', 'Other_Animal_Food']"
10502,starlinestables,['Excretory_System']
10503,stephaniea44,['Excretory_System']
10504,stitch,['Allergy_Food']
10505,stop dog chasing,['Digestive_System']
10506,stratosmax,['Allergy_Food']
10507,successjustclicks,"['Flying_Disc', 'Dog_Family', 'Collar', 'Training', 'Food_Brand', 'Accident']"
10508,suesuesue,['Food_Brand']
10509,summertime67,"['Others', 'Food_Brand']"
10510,sumo,"['Mouth', 'Dog_Family', 'Food_Brand']"
10511,sunnyboy,['Allergy_Food']
10512,sunnydays92,"['Breed_Color', 'Accident', 'Food_Brand']"
10513,tanyaslogos,['Food_Brand']
10514,tb1973,['Food_Brand']
10515,tcollins,"['Allergy_Food', 'Meet_Memory', 'Dog_Family', 'Dog_Film']"
10516,terriermommy,"['Dog_Family', 'Food_Brand']"
10517,thedunfactor,['Food_Brand']
10518,thefurrygodmother,['Food_Brand']
10519,thelemon,['Food_Brand']
10520,themostexpensivedog,['Digestive_System']
10521,therocfund,['Excretory_System']
10522,thirteenthwind,['Digestive_System']
10523,thisgsx,['Food_Brand']
10524,thomascook,['Excretory_System']
10525,thunder1,['Food_Brand']
10526,timcatee,['Food_Brand']
10527,tina224,"['Others', 'Food_Brand']"
10528,toddreaves04,"['Others', 'Food_Brand', 'Dog_Giving']"
10529,tokipoki,"['Meet_Memory', 'Food_Brand']"
10530,tori,['Food_Brand']
10531,torties,['Food_Brand']
10532,trickster,"['Discussion_Question', 'Others', 'Collar', 'Digestive_System']"
10533,trishasearcy,['Digestive_System']
10534,trixie08,['Digestive_System']
10535,tubulus,"['Others', 'Food_Brand']"
10536,turnforthenurse,"['Breed_Color', 'Mouth', 'Gear', 'Food_Brand']"
10537,twincam1998,['Food_Brand']
10538,twinruss,['Other_Animal_Food']
10539,unknowncharlie11,['Digestive_System']
10540,variant14,['Allergy_Food']
10541,vbud88,"['Fierce_Dog', 'Food_Brand', 'Others']"
10542,vickicole02,['Excretory_System']
10543,vlad305,['Food_Ingredient']
10544,wagnotwoof,"['Collar', 'Mouth_Clean', 'Food_Brand']"
10545,westie fan,"['Mouth_Clean', 'Allergy_Food', 'Others']"
10546,whitelightning,['Food_Brand']
10547,woeffff,"['Reinforcement_Train_Tip', 'Food_Brand']"
10548,wolfsnaps,"['Excretory_System', 'Author_Interest']"
10549,xingster,"['Rare_Guide', 'Food_Ingredient', 'Meet_Memory', 'Others']"
10550,xraychick01,"['Others', 'Food_Brand']"
10551,yassy,"['Mouth', 'Allergy_Food', 'Others', 'Rare_Guide', 'Skin_Clean_Allergy', 'Discussion_Question']"
10552,yecrua,"['Collar', 'Dog_Family', 'Food_Brand']"
10553,yvettas,['Excretory_System']
10554,zerotolerance4bsl,"['Discussion_Question', 'Mouth', 'Dog_Family', 'Food_Brand']"
10555,zfincher88,['Food_Ingredient']
10556,zibby,"['Collar', 'Food_Brand']"
10557,zohahupirike,['Digestive_System']
10558,03Dgroves,"['Collar', 'Behavior_Play_Outside', 'Others']"
10559,16Paws,"['Dog_Racing', 'Others', 'Dog_Family', 'Collar']"
10560,1wag4paws,"['Mouth', 'Gear']"
10561,3dogslove,"['Clothes', 'Others']"
10562,4TheLoveofCresteds,"['Clothes', 'Others']"
10563,AH627,['Gear']
10564,Aaron K,['Mouth']
10565,Aceouses,['Collar']
10566,Addy,['Collar']
10567,Alessandra,['Mouth']
10568,AlfiesMum,"['Other_Pets', 'Color', 'Others', 'Training']"
10569,Allan53,"['Dog_Family', 'Clothes', 'Skin_Clean_Allergy', 'Discussion_Question', 'Accident']"
10570,AllyMaeSlays,"['Breed_Color', 'Clothes', 'Behavior_Play_Outside']"
10571,Anda,"['Mouth', 'Meet_Memory', 'Others']"
10572,AnimalFreak36,"['Other_Pets', 'Mouth', 'Others']"
10573,Arfamo,"['Behavior_Play_Outside', 'Others']"
10574,Arma,['Color']
10575,Avansa,"['Mouth', 'Skin_Clean_Allergy', 'Behavior_Play_Outside', 'Others']"
10576,Azar2013,"['Collar', 'Others', 'Training', 'Grooming_Tools', 'Meet_Memory', 'Color']"
10577,Babyfeets,['Clothes']
10578,Banjo V,['Color']
10579,BearTheCoonhound,['Clothes']
10580,Beavon79,['Mouth']
10581,BeethovenBootCamp,"['Discussion_Question', 'Others', 'Dog_Giving']"
10582,Beetl,"['Discussion_Question', 'Others']"
10583,Belston,['Gear']
10584,BentleyB,['Gear']
10585,Bibo,"['Discussion_Question', 'Others']"
10586,BigBear,"['Gear', 'Dog_Family', 'Others', 'Welcome_New_Partner']"
10587,BlahBlah83,"['Mouth', 'Dog_Family', 'Emotion']"
10588,Blazesmom,['Clothes']
10589,Bluebutton32,"['Other_Pets', 'Mouth', 'Others']"
10590,Bolton,"['Clothes', 'Gear']"
10591,Bonaparte,['Others']
10592,BoradorTheo,['Collar']
10593,Border Collie,['Clothes']
10594,BriisMars,['Mouth']
10595,CODogLovers,"['Mouth', 'Behavior_Play_Outside', 'Others', 'Dog_Giving']"
